Acute_oral_toxicity,group,smiles
2.0009999,training,CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1
2.461,training,CCN(N=O)C(=O)NC(C)=O
3.596,training,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC
1.725,training,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
2.562,training,C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
1.766,training,Oc1cc(O)cc(Sc2cc(O)cc(O)c2)c1
2.375,training,O=C(CCl)OCCOCCO
3.0090001,training,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
3.773,training,CCOP(=O)(OCC)N(C)c1ccccc1
2.777,training,CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl
2.122,training,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
2.8269999,training,CO/C=C/C=C(C#N)C#N
2.447,training,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
3.4230001,training,CN(C)C(=S)c1ccc2c(c1)OCO2
3.8,training,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
2.6830001,training,CCOC(=O)C(=O)NP(=O)(OC)SC
4.7319999,training,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
1.743,training,CCO/C(N)=C1\Sc2ccccc2C1=O
2.6589999,training,CCOC(C1=NCC(C)(C)N1)c1ccccc1
3.437,training,CCOC(C1=NCC(C)(C)N1)c1ccc(Cl)c(Cl)c1
2.5179999,training,CCCCN1CC(C)CN=C1C(OCC)c1ccccc1
3.2509999,training,O=S(=O)(CCCl)COCS(=O)(=O)CCCl
1.6720001,training,CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21
2.816,training,Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O
1.944,training,CCCCCC/C(C)=C\C#N
4.2350001,training,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
3.687,training,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
2.155,training,Cc1ccc(=O)n(-c2ccccc2)c1
1.765,training,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
1.0089999,training,CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC
3.2060001,training,CCS(=O)Cc1ccccc1OC(=O)NC
2.7060001,training,CCS(=O)(=O)Cc1ccccc1OC(=O)NC
3.1730001,training,CC(=O)CC1OCC(CCl)O1
3.5739999,training,O=[N+]([O-])c1ccccc1C1OCC(CCl)O1
4.5809999,training,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl
4.6430001,training,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1
5.1799998,training,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1
4.6500001,training,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1
2.4790001,training,CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
1.89,training,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
2.4549999,training,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
2.2520001,training,ClCc1cccc(Oc2ccccc2)c1
1.625,training,ClC(Cl)c1cccc(Oc2ccccc2)c1
1.652,training,NCCNCc1ccccc1O
2.474,training,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
2.154,training,CC(=O)c1ccc2oc3ncccc3c(=O)c2c1
2.2709999,training,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)N(CCCl)N=O
2.506,training,CCC(C)NCC(O)c1ccc(N)cc1
1.977,training,Cc1cccc(C)c1N(CC1OCCO1)C(=O)CCl
2.8110001,training,CCP(=S)(OC)SCn1c(=O)oc2cccnc21
3.556,training,CNC(=O)O/N=C1/COCS1
4.1999998,training,CNC(=O)O/N=C1\SCOC1C
3.711,training,CNC(=O)O/N=C1/COCCS1
3.5320001,training,CCC1OC/C(=N/OC(=O)NC)S1
3.9300001,training,CCC1OCS/C1=N\OC(=O)NC
3.4200001,training,CCCC1OCS/C1=N\OC(=O)NC
4.1350002,training,CNC(=O)O/N=C1\SCOC1C(C)C
2.0639999,training,CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C
3.2379999,training,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3(O)C1C5
2.631,training,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C
2.6789999,training,C=CCNC(=O)O/N=C1\SCOC1C
3.8629999,training,CCNC(=O)O/N=C1\SCOC1C
2.0869999,training,CCCCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O
2.2130001,training,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC
2.9489999,training,COP(=O)(NC=O)SC
1.994,training,COP(=O)(SC)N(C)C(C)=O
3.51,training,CCCCCCCCCCCC(=O)NP(=O)(OC)SC
3.0280001,training,COCC(=O)NP(=O)(OC)SC
3.546,training,CCCCCCCCCCCCCC(=O)NP(=O)(OC)SC
3.2520001,training,C=CCSP(=O)(NC(=O)CC)OC
2.6459999,training,C#CCSP(=O)(NC(=O)CC)OC
1.3940001,training,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O
5.072,training,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)/C=C/C(C)C(C)C)CC(O)CC1O
2.0350001,training,O=P(O)(O)CN(CC(O)CN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O
2.549,training,COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1
2.905,training,COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
1.893,training,CCOC(=O)Nc1ccco1
4.961,training,COC1CCC(OC2(C)C(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)CC6C)O5)O3)C(OC)C4C)OC(O)(C(C)C(=O)O)C(C)C2OC)OC1C
2.6730001,training,O=C(c1ccc(Cl)cc1)c1ccccc1-c1ncc[nH]1
3.056,training,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCCCN21
4.6170001,training,CC[C@@H](C(=O)O)C1OC([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)C2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)(C5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C
2.171,training,Clc1ccccc1CN1CCc2sccc2C1
1.694,training,O=C(O)COC(C(=O)O)C(=O)O
1.891,training,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1
2.1170001,training,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C2OC(=O)OC12C
2.513,training,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
2.0409999,training,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
1.523,training,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
3.8729999,training,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
2.2620001,training,CC1=C(C)S(=O)(=O)CCS1(=O)=O
2.2420001,training,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
2.9790001,training,Cc1ccc(/N=C/N(C)Sc2ccc(Cl)cc2)c(C)c1
1.694,training,O=C(NC1CCSC1=O)c1cccnc1
2.6099999,training,O=C(O)COc1nc(Cl)c(Cl)cc1Cl
1.455,training,O=C(NCCc1ccc(O)cc1)c1cccnc1
2.221,training,CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O
2.2839999,training,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1
1.816,training,CC(=O)Oc1ccccc1/C=C/C(=O)O
2.1559999,training,C=CCON/C(CCC)=C1\C(=O)CC(C)(C)C(C(=O)OC)C1=O
2.1389999,training,CC(C)NCC(O)COc1cccc2cc(C(C)O)oc12
3.9189999,training,CC(C(=O)O)c1ccc2c(c1)OCc1ccccc1C2=O
2.053,training,O=C1C(=C(Cl)Cl)C(=O)C2(Cl)C3C=CC(C3)C12Cl
2.332,training,O=C1CC2CC(O1)C1CCCC21
2.1389999,training,CCC(C(=O)O)c1ccc(CC(C)C)cc1
1.811,training,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
2.767,training,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
2.96,training,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1
2.4200001,training,CC(Cc1ccccc1)NC(=O)Cn1nc(-c2ccccc2)ccc1=O
2.279,training,C=CCN(C(=O)Cn1nc(C)ccc1=O)C(C)Cc1ccccc1
2.5250001,training,COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1
2.5420001,training,COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC
2.3299999,training,CC(C)N(C(=O)Cn1nc(-c2ccccc2)ccc1=O)C(C)Cc1ccccc1
2.335,training,Cc1ccc(=O)n(CC(=O)NC(C)Cc2ccccc2)n1
3.1760001,training,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.7920001,training,O=C1c2ccccc2C(=O)C1c1c(Cl)cccc1Cl
1.6720001,training,COc1c(Cl)ccc(Cl)c1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1
1.4299999,training,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O
3.056,training,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O
2.6849999,training,C1=C2CCCNC2C2CC1C1CCCCN1C2
3.266,training,CC(C(=O)O)c1ccc(Oc2nccs2)cc1
3.6459999,training,S=C(Cc1ccccc1)N1CCOCC1
2.385,training,CCCn1c(=O)c2c(ncn2CCCCC(C)O)n(C)c1=O
2.6440001,training,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1
3.3369999,training,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CO2
2.098,training,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1
3.812,training,O=C(c1ccccc1)c1cccc2c1CCC2C(=O)O
3.0599999,training,Cc1ccc(C(=O)c2cccc3c2CCC3C(=O)O)cc1
2.1570001,training,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1
2.1300001,training,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
1.521,training,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C1C(Cl)CC32
3.941,training,COc1ccc([N+](=O)[O-])cc1CNCCCl
4.0149999,training,CCOc1ccc([N+](=O)[O-])cc1CNCCCl
2.3380001,training,CC(=O)CCc1ccc(-c2ccccc2)cc1
4.2550001,training,Clc1cccc([Si]23OCCN(CCO2)CCO3)c1
1.867,training,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C(Cl)C1CC32
2.5469999,training,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
1.545,training,CCCCC/C=C/C/C=C/CCCCCCCC(=O)N(CCO)CCO
2.4130001,training,O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1
1.649,training,Nc1c(Cl)cc(C(=O)O)cc1Cl
2.2090001,training,O=C1C=CC(=O)N1c1c(F)c(F)c(F)c(N2C(=O)C=CC2=O)c1F
2.2019999,training,CCC1Cc2cc(CC(=O)O)ccc2O1
2.0650001,training,CCCCN(COC(C)=O)N=O
1.78,training,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
1.875,training,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
5.5700002,training,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl
2.1900001,training,CC(C(=O)O)c1ccc2c(c1)CC(C(C)C)C2
5.1040001,training,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O
2.7320001,training,O=C1CCc2cccc3c2N1CC3
4.1420002,training,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
2.046,training,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1
2.506,training,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C
3.691,training,O=C(c1ccccc1)N1CCN=C1Nc1c(Cl)cccc1Cl
3.234,training,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
3.5669999,training,Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1
1.91,training,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
2.983,training,CCOC(=O)C(C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)OCC
3.4289999,training,CCOC(=O)C(C(C)=O)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
3.7420001,training,CCOC(=O)C(C#N)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
2.642,training,CC(C)(C)N=NC(C)(C)O
2.256,training,CCNC(=O)NC(=O)/C(C#N)=N/OC
1.4,training,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
1.663,training,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1
1.928,training,c1ccc(C2=C(c3ccccc3)SCCO2)cc1
3.2190001,training,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
2.7920001,training,CCN(CCO)c1ccc(N=O)c(C)c1
2.3299999,training,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1
2.7980001,training,N#C/C(N=Nc1ccc(C(F)(F)F)cc1)=N\Nc1ccc(C(F)(F)F)cc1
2.098,training,C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O
1.529,training,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
1.883,training,CCc1cc2c(cc1C=O)C(C)(C)CCC2(C)C
1.624,training,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC
3.3789999,training,Nc1ccc(C(=O)Nc2ccccc2N)cc1
1.642,training,CC(=O)OCCC(C)CC(C)(C)C
2.2030001,training,C/C(=C/c1ccccc1)CC(=O)NCCO
1.933,training,C/C(=C/c1ccccc1)CC(=O)NC1CCCCC1
2.244,training,C/C(=C/c1ccccc1)CC(=O)N(CCO)CCO
2.003,training,CCN(CC)C(=O)C/C(C)=C\c1ccccc1
2.3900001,training,C/C(=C\c1ccccc1)CC(=O)N1CCOCC1
1.758,training,CCNC(=O)/C=C/c1cccc(Br)c1
3.0910001,training,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
1.273,training,O=c1c2cccnc2oc2c(Cl)cc(-c3nn[nH]n3)cc12
2.7850001,training,CC1(C)C(/C=C2\CCSC2=O)C1C(=O)OCc1coc(Cc2ccccc2)c1
2.904,training,CCOc1ccccc1OCC(O)CNCCNCC(O)COc1ccccc1OCC
1.9630001,training,CCCCC1(CCc2ccccn2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
2.3659999,training,COc1ccc(C2=NCOCS2)cc1
2.47,training,CC1OCN=C(c2ccccc2)S1
3.849,training,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
4.7280002,training,CCOP(C)(=S)Oc1ccc2ncccc2c1
4.585,training,COP(=S)(OC)SCN1C(=O)CCC1=O
2.766,training,CCCSP(=O)(OCC)Oc1ccc(Sc2ccc(Cl)cc2)cc1
1.98,training,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
1.8710001,training,SCc1cnccn1
1.814,training,CSCc1cnccn1
2.3139999,training,Cc1nccnc1SCc1ccco1
3.674,training,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
2.1210001,training,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
2.302,training,C=CC(=O)OCCC(=O)NC
2.1889999,training,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
2.1229999,training,CC(=O)OCc1ccc(C(C)C)cc1
3.073,training,Cc1ccc(/N=C/N(C)SN(C)/C=N/c2ccc(C)cc2C)c(C)c1
4.257,training,CNC(=O)O/N=C1\CS(=O)CCS1
5.5170002,training,CNC(=O)O/N=C1/SCSC1(C)C
5.3699999,training,CNC(=O)O/N=C1/SCSC1C
5.0419998,training,CNC(=O)O/N=C1\CSC(C)(C)S1
3.5680001,training,NC(=O)O/N=C1\CSCCS1
1.85,training,N#CCC(=O)c1ccc(N)cc1
2.885,training,CCOC(=S)SCC#N
2.1659999,training,CCCCCCCC(=O)Oc1ccc(C)cc1
1.774,training,COc1ccc(SC#N)c([N+](=O)[O-])c1
4.4109998,training,COc1c(OP(=S)(OC)OCC(C)C)cnn(C)c1=O
3.927,training,CCOP(=S)(Oc1cnn(C)c(=O)c1SC)OC(C)C
4.4390001,training,CCOP(=S)(Oc1cnn(-c2ccccc2)c(=O)c1OC)OC(C)C
5.0029998,training,CCOP(=S)(Oc1cnn(C)c(=O)c1OC)OC(C)C
4.4099998,training,CCOP(=S)(Oc1cnn(Cc2ccccc2)c(=O)c1OC)OC(C)C
1.1799999,training,CCOP(=O)(O)C(N)=O
2.973,training,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1
3.6300001,training,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
2.9100001,training,C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
2.642,training,CCOc1cc2c(cc1OCC)C1CC(=O)C(CCC#N)CN1CC2
2.6459999,training,CC(C)(C)C(=O)CC#N
2.4219999,training,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl
2.925,training,O=C1N=C2c3ccccc3N=CN2/C1=C/c1ccccc1
2.95,training,CN(C)c1ccc(/C=C2\C(=O)N=C3c4ccccc4N=CN32)cc1
2.392,training,O=C1N=C2c3ccccc3N=CN2/C1=C/c1ccc([N+](=O)[O-])cc1
2.1700001,training,C=CC1(C)CCC(C(C)(C)O)O1
3.4890001,training,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1
3.1389999,training,COc1ccc2c(c1)c(CC(=O)Oc1cccc(Cl)c1)c(C)n2C(=O)c1ccc(Cl)cc1
2.02,training,CCOCN(C(=O)CO)c1c(C)cccc1CC
2.122,training,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
2.9890001,training,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1
2.3529999,training,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
2.388,training,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
4.757,training,CCCOP(=S)(OC)Oc1cnn(C)c(=O)c1OC
4.921,training,COc1c(OP(=S)(OC)OC(C)C)cnn(C)c1=O
5.4660001,training,CCOP(=O)(OCC)Oc1cnn(C)c(=O)c1OC
5.0910001,training,CCOP(=S)(OCC)Oc1cnn(C)c(=O)c1OC
4.605,training,CCCOP(=S)(OCC)Oc1cnn(C)c(=O)c1OC
3.925,training,CCOP(=S)(OCC(C)C)Oc1cnn(C)c(=O)c1OC
4.329,training,CCCOP(=O)(OCCC)Oc1cnn(C)c(=O)c1OC
4.2150002,training,CCCOP(=S)(Oc1cnn(C)c(=O)c1OC)OC(C)C
3.553,training,CCCOP(=S)(OCC(C)C)Oc1cnn(C)c(=O)c1OC
5.2270002,training,COc1c(OP(=O)(OC(C)C)OC(C)C)cnn(C)c1=O
4.506,training,COc1c(OP(=S)(OC(C)C)OC(C)C)cnn(C)c1=O
3.9860001,training,COc1c(OP(=O)(OCC(C)C)OCC(C)C)cnn(C)c1=O
4.8239999,training,CCOP(=S)(Oc1cnn(C)c(=O)c1OC)c1ccccc1
4.744,training,CCOP(=S)(NC(C)C)Oc1cnn(C)c(=O)c1OC
1.757,training,CCc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1
2.9949999,training,CNc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
2.8929999,training,CC(C)(C)/N=C(\NC#N)Nc1cccnc1
4.2179999,training,CCC(C)(C)/N=C(\NC#N)Nc1cccnc1
3.0680001,training,CC(N/C(=N\c1ccncc1)NC#N)C(C)(C)C
2.6860001,training,CC(C)(C)CNC(=S)Nc1cccnc1
1.823,training,CON(C(=O)c1cc(C)oc1C)C1CCCCC1
1.436,training,CC(=O)C1(O)CCC(c2ccccc2)CC1
2.651,training,CN1CCCCC1CCN1c2ccccc2Sc2ccc(Br)cc21
2.6400001,training,NC(=O)OC(CCl)Cc1ccccc1
2.0350001,training,O=C(O)CC(O)c1ccc(-c2ccc(Cl)cc2)o1
3.1589999,training,Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl
2.6389999,training,COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1
3.2639999,training,Nc1cc(-c2ccncc2)c[nH]c1=O
1.992,training,O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1
5.4790001,training,OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1
1.916,training,CCO[Si](CS)(OCC)OCC
3.464,training,Cc1cc(C(=O)NNC(C)Cc2ccccc2)no1
4.3559999,training,CCOP(=O)(OCC)O/C(=C(/Cl)Br)c1ccc(Cl)cc1Cl
2.6730001,training,CCC(C)c1ccccc1OC(N)=O
2.2019999,training,CCCCC(C#N)(Cn1ccnc1)c1ccccc1
1.3789999,training,CCOC(=O)C1CC2CCC1C2
2.652,training,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
4.1599998,training,COc1ccc([N+](=O)[O-])cc1CNCCBr
4.0840001,training,CCOc1ccc([N+](=O)[O-])cc1CNCCBr
3.9649999,training,O=[N+]([O-])c1ccc(O)c(CNCCO)c1
3.8770001,training,COc1ccc([N+](=O)[O-])cc1CNCCO
3.983,training,CCOc1ccc([N+](=O)[O-])cc1CNCCO
2.9820001,training,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
2.4449999,training,CC(C)(SC(=O)N1CCCCC1)c1ccccc1
3.6199999,training,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
2.177,training,CC(C(N)=O)(c1ccccc1)c1ccc(N)cc1
2.3399999,training,CCN(COC)N=O
2.6919999,training,COC(C)N(C)N=O
2.5109999,training,CCc1ccc(OC/C=C(\C)CCC=C(C)C)cn1
1.798,training,CC/C(C)=C/CC/C(C)=C/C#N
3.3380001,training,CCN(CC)CCCNC(=O)C(C)(C)Oc1ccc(Cl)cc1
2.3210001,training,Nc1ccc(OC(F)(F)C(F)F)c(N)c1
2.951,training,CC1=CC(=C2C(=O)c3ccccc3C2=O)C=CN1CCN1CCCCC1
3.5150001,training,O=C(NN=C1SCCS1)c1ccccc1
5.4089999,training,CSC(C)(C)/C=N/OC(=O)N(C)SN1CCOCC1
4.6589999,training,CCOP(=O)(CC)Sc1ccc(Cl)cc1
3.6600001,training,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c1
3.325,training,Cc1c(N)nc(C)c2c1[nH]c1ccccc12
2.6010001,training,O=C1NN=C(c2ccccc2)CO1
1.709,training,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
2.549,training,COC(=O)/C(C)=C/OP(=S)(OC)OC
3.829,training,COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1
3.6789999,training,COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1
2.1199999,training,c1ccc2c(c1)ncn2P(n1cnc2ccccc21)n1cnc2ccccc21
2.3429999,training,CN(C)C(=O)SCCCCOc1ccccc1
2.9360001,training,CC(C(=O)O)c1ccc(N2CC3=C(CC=CC3)C2=O)cc1
2.194,training,O=c1c(F)cn(C2CCCO2)c(=O)n1C1CCCO1
3.036,training,COc1ccc2c(c1)c(CC(=O)OC(C)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1
3.243,training,CCOP(=O)(/N=c1\scc(CO)s1)OCC
5.461,training,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F
2.046,training,O=P(OCCCl)(OCCCl)OCC(CO)(CO)COP(=O)(OCCCl)OCCCl
3.3280001,training,CCOP(=S)(OCC)SCSC(=S)N(C)C
2.2420001,training,CCc1oc2ccccc2c1C/C(=N/CCN1CCOCC1)NO
2.8989999,training,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
3.6930001,training,CC(C)=CCC(CCN1CCCC1)(C(N)=O)c1cccc2ccccc12
1.201,training,CCOCCOCC(C)O
3.526,training,CNC(=O)Oc1cc(C)c(NC(=O)O)c(C)c1
3.4119999,training,COP(=S)(OC)SC1CSC=CO1
4.2729998,training,CCOP(=S)(OCC)SCC(=O)N(C)C(N)=O
2.1199999,training,CCOC(=O)CC(=O)OC(Br)C(Cl)(Cl)Cl
2.4319999,training,O=C(O)c1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1
2.0120001,training,Cn1c(=O)sc2cccc(Cl)c21
1.75,training,OCC(Cl)C(Cl)CO
3.789,training,CCOP(=O)(OCC)OP(=S)(CCl)OCC(C)C
3.0510001,training,CCOP(C)(=S)NOc1cccc2ccccc12
2.2650001,training,CCC(Br)(CC)C(=O)OCC(Br)(Br)Br
2.1489999,training,CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl
1.979,training,CCC(CC)C(=O)OCC(Br)(Br)Br
