IGC50,group,smiles
2.23,valid,CCC(=O)c1ccco1
4.0700002,valid,O=[N+]([O-])c1cccc(Cl)c1Cl
4.1199999,valid,O=Cc1ccc(-c2ccccc2)cc1
2.125,valid,C=C(C)CCC(C)=O
5.3979998,valid,N#CC(Br)Br
2.96,valid,Cc1ccc(CCN)cc1
6.0510001,valid,S=C=NC(c1ccccc1)c1ccccc1
1.822,valid,C#CC(O)CC
4.9200001,valid,C=CC(=O)CCCCC
3.2909999,valid,CCc1ccc(C=O)cc1
2.97,valid,c1cc(CCc2ccncc2)ccn1
3.6900001,valid,C=CCSc1ccccc1
1.228,valid,COCCCN
2.7850001,valid,N#CCCCCBr
3.6800001,valid,CC(=O)OC1CC2CCC1(C)C2(C)C
4.3299999,valid,CCOC(=O)c1ccc(Br)cc1
3.6489999,valid,CCCCCCC#CCO
3.5999999,valid,Nc1cc([N+](=O)[O-])ccc1Cl
5.1900001,valid,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl
2.362,valid,CCOC(=O)CCC(=O)CCC(=O)OCC
3.477,valid,O=Cc1ccccc1Br
2.1110001,valid,CCOC(=O)C(C)CC
3.8900001,valid,CCCCC(CC)COC(=O)CC#N
4.0799999,valid,CCc1cc(O)ccc1Cl
3.017,valid,CCCCC#CCCO
3.9000001,valid,CCCCCCCCOC(=O)CC#N
3.7,valid,CCCC#CC(=O)OCC
3.3099999,valid,C=CCS(=O)(=O)c1ccccc1
4.1900001,valid,O=Cc1ccc(Cl)c([N+](=O)[O-])c1
6.0560002,valid,S=C=NCc1cccc2ccccc12
4.6999998,valid,CCCCCCCCCCOC(=O)CC#N
3.3099999,valid,CNc1ccc(C(=O)OC)cc1
4.0500002,valid,CCCC/C=C/C=O
4.5999999,valid,CCCCCC/C=C/C=O
4.6399999,valid,CCCCCCOc1ccc(O)cc1
3.9489999,valid,CC/C=C\CCCCCC=O
3.3699999,valid,Cc1cc(N)ncc1[N+](=O)[O-]
5.092,valid,CCCCCCCCC/C=C\CO
4.3800001,valid,CCCCCCOc1ccc(N)cc1
2.9200001,valid,N#Cc1ccc(Cl)s1
2.6240001,valid,CCC#CCC(O)CC
4.6399999,valid,COc1ccc(Cl)c(Cl)c1Cl
5.3769999,valid,CCCCCCCCCCC#CCCO
3.8900001,valid,O=Cc1ccc(O)cc1Cl
